x1,y1,x2,y2,is_mst_edge,s1,s2
450,450,450,450,0,Stanford University,Stanford University
450,450,366.6296084,210.4977792,0,Stanford University,UC Berkeley
450,450,237.6247067,467.6148656,0,Stanford University,MIT
450,450,510.4271379,402.7415495,0,Stanford University,Harvard University
450,450,396.5803683,504.872068,0,Stanford University,Cornell University
450,450,528.5214477,442.3351505,0,Stanford University,Carnegie Mellon University
450,450,548.2088318,328.7249613,0,Stanford University,Princeton University
450,450,398.5146573,560.6110119,0,Stanford University,Yale University
450,450,355.1845941,439.5912787,0,Stanford University,University of Washington
450,450,408.8441075,364.2310111,0,Stanford University,University of Illinois at Urbana Champaign
450,450,498.9948108,385.0959184,0,Stanford University,University of Wisconsin at Madison
450,450,480.3224371,359.5607453,0,Stanford University,University of Pennsylvania
450,450,450.5071603,372.4849941,0,Stanford University,Rice University
450,450,468.6959367,378.8897245,0,Stanford University,UCLA
450,450,418.9450177,408.4567287,0,Stanford University,New York University
450,450,453.9763848,397.272261,0,Stanford University,University of Chicago
450,450,391.905266,382.0161102,0,Stanford University,University of Texas at Austin
450,450,433.0963217,375.9171314,0,Stanford University,Columbia University
450,450,382.9299899,400.4044024,0,Stanford University,University of Toronto
450,450,403.601374,402.9467486,0,Stanford University,University of Rochester
450,450,418.1387411,387.4141872,0,Stanford University,University of Southern California
450,450,437.3196632,397.40132,0,Stanford University,Johns Hopkins University
450,450,603.9430523,403.9630181,0,Stanford University,University of Massachusetts at Amherst
450,450,361.583108,508.5447519,0,Stanford University,UC San Diego
450,450,525.6466112,591.7981246,0,Stanford University,University of Maryland at College Park
450,450,584.4972812,525.358282,0,Stanford University,University of Michigan
450,450,482.7390691,394.4297538,0,Stanford University,University of North Carolina at Chapel Hill
450,450,419.4820013,541.807386,0,Stanford University,Duke University
450,450,435.4243241,568.5250533,0,Stanford University,State University of New York at Stony Brook
450,450,553.2807069,454.5200255,0,Stanford University,UC Irvine
450,450,469.1463132,406.6294423,0,Stanford University,Dartmouth College
450,450,469.4121914,564.3762755,0,Stanford University,University of Minnesota at Minneapolis
450,450,422.9999858,516.2159879,0,Stanford University,Georgia Tech
450,450,375.6346115,484.3222483,0,Stanford University,Rutgers University
450,450,396.20505,422.1828892,0,Stanford University,Northwestern University
450,450,368.4787526,545.8417658,0,Stanford University,University of British Columbia
450,450,392.0257745,468.4539806,0,Stanford University,UC Santa Barbara
450,450,515.4279694,483.6849762,0,Stanford University,University of Utah
450,450,475.9465954,518.3985204,0,Stanford University,Michigan State University
450,450,384.0213658,455.0464451,0,Stanford University,University of Colorado at Boulder
450,450,523.0078938,417.9245756,0,Stanford University,McGill University
450,450,403.7276957,479.9008518,0,Stanford University,UC Riverside
450,450,532.816956,473.8801241,0,Stanford University,University of Kansas at Lawrence
450,450,424.3076009,461.3980526,0,Stanford University,College of William and Mary
450,450,451.303683,485.9934366,0,Stanford University,University of Montreal
450,450,375.6458365,417.3609193,0,Stanford University,Simon Fraser University
450,450,420.6927554,496.1186065,0,Stanford University,University of Illinois at Chicago
450,450,419.0046451,479.349969,0,Stanford University,UC Santa Cruz
450,450,408.1475211,456.3125318,0,Stanford University,Southern Methodist University
450,450,489.9055672,496.442338,0,Stanford University,University of Central Florida
450,450,494.1917801,414.1770088,0,Stanford University,North Carolina State University
450,450,463.555178,471.4508848,0,Stanford University,McMaster University
450,450,436.5333474,476.3161157,0,Stanford University,Brandeis University
450,450,386.4508711,439.4027157,0,Stanford University,University of Alberta
450,450,407.1194599,438.6324988,0,Stanford University,Polytechnic Institute of NYU
450,450,437.0510846,415.6372063,0,Stanford University,University of Iowa
450,450,515.402615,504.0088523,0,Stanford University,Iowa State University
450,450,421.0088174,425.6653501,0,Stanford University,University of Notre Dame
450,450,427.0679856,440.768899,0,Stanford University,University of Calgary
450,450,490.8505526,430.9044194,0,Stanford University,University of Texas at Arlington
450,450,452.557524,422.169984,0,Stanford University,Oregon Health and Science University
450,450,472.3126472,421.6937091,0,Stanford University,University of South Florida
450,450,508.0699334,439.1475101,0,Stanford University,Virginia Tech
450,450,457.9641036,506.3742225,0,Stanford University,Indiana University
450,450,439.3009527,498.1954788,0,Stanford University,New Jersey Institute of Technology
450,450,469.3763551,487.6397406,0,Stanford University,University of Kentucky
450,450,497.675864,514.5416855,0,Stanford University,Oregon State University
450,450,477.7765403,458.1898192,0,Stanford University,University of Maine
450,450,485.2384108,476.7586839,0,Stanford University,Naval Postgraduate School
450,450,494.0351399,450.0570678,0,Stanford University,Tufts University
450,450,473.5546491,439.5013745,0,Stanford University,Ohio University
450,450,498.7839568,465.8585917,0,Stanford University,Temple University
450,450,452.2645825,526.7588684,0,Stanford University,University of New Hampshire
366.6296084,210.4977792,450,450,0,UC Berkeley,Stanford University
366.6296084,210.4977792,366.6296084,210.4977792,0,UC Berkeley,UC Berkeley
366.6296084,210.4977792,237.6247067,467.6148656,0,UC Berkeley,MIT
366.6296084,210.4977792,419.2028479,204.5790675,0,UC Berkeley,California Institute of Technology
366.6296084,210.4977792,510.4271379,402.7415495,0,UC Berkeley,Harvard University
366.6296084,210.4977792,396.5803683,504.872068,0,UC Berkeley,Cornell University
366.6296084,210.4977792,528.5214477,442.3351505,0,UC Berkeley,Carnegie Mellon University
366.6296084,210.4977792,548.2088318,328.7249613,0,UC Berkeley,Princeton University
366.6296084,210.4977792,398.5146573,560.6110119,0,UC Berkeley,Yale University
366.6296084,210.4977792,355.1845941,439.5912787,0,UC Berkeley,University of Washington
366.6296084,210.4977792,408.8441075,364.2310111,0,UC Berkeley,University of Illinois at Urbana Champaign
366.6296084,210.4977792,498.9948108,385.0959184,0,UC Berkeley,University of Wisconsin at Madison
366.6296084,210.4977792,480.3224371,359.5607453,0,UC Berkeley,University of Pennsylvania
366.6296084,210.4977792,468.6959367,378.8897245,0,UC Berkeley,UCLA
366.6296084,210.4977792,418.9450177,408.4567287,0,UC Berkeley,New York University
366.6296084,210.4977792,391.905266,382.0161102,0,UC Berkeley,University of Texas at Austin
366.6296084,210.4977792,340.1770048,141.9886094,0,UC Berkeley,Brown University
366.6296084,210.4977792,433.0963217,375.9171314,0,UC Berkeley,Columbia University
366.6296084,210.4977792,382.9299899,400.4044024,0,UC Berkeley,University of Toronto
366.6296084,210.4977792,403.601374,402.9467486,0,UC Berkeley,University of Rochester
366.6296084,210.4977792,418.1387411,387.4141872,0,UC Berkeley,University of Southern California
366.6296084,210.4977792,603.9430523,403.9630181,0,UC Berkeley,University of Massachusetts at Amherst
366.6296084,210.4977792,361.583108,508.5447519,0,UC Berkeley,UC San Diego
366.6296084,210.4977792,525.6466112,591.7981246,0,UC Berkeley,University of Maryland at College Park
366.6296084,210.4977792,584.4972812,525.358282,0,UC Berkeley,University of Michigan
366.6296084,210.4977792,482.7390691,394.4297538,0,UC Berkeley,University of North Carolina at Chapel Hill
366.6296084,210.4977792,419.4820013,541.807386,0,UC Berkeley,Duke University
366.6296084,210.4977792,435.4243241,568.5250533,0,UC Berkeley,State University of New York at Stony Brook
366.6296084,210.4977792,553.2807069,454.5200255,0,UC Berkeley,UC Irvine
366.6296084,210.4977792,326.8695937,157.9067944,0,UC Berkeley,University of Virginia
366.6296084,210.4977792,469.4121914,564.3762755,0,UC Berkeley,University of Minnesota at Minneapolis
366.6296084,210.4977792,422.9999858,516.2159879,0,UC Berkeley,Georgia Tech
366.6296084,210.4977792,375.6346115,484.3222483,0,UC Berkeley,Rutgers University
366.6296084,210.4977792,336.8504444,240.7830376,0,UC Berkeley,University of Arizona
366.6296084,210.4977792,308.1853249,165.7568919,0,UC Berkeley,Pennsylvania State University
366.6296084,210.4977792,430.3215268,170.6623416,0,UC Berkeley,Ohio State University
366.6296084,210.4977792,396.20505,422.1828892,0,UC Berkeley,Northwestern University
366.6296084,210.4977792,411.6406181,152.836563,0,UC Berkeley,University of Pittsburgh
366.6296084,210.4977792,410.5520905,190.4212567,0,UC Berkeley,Boston University
366.6296084,210.4977792,368.4787526,545.8417658,0,UC Berkeley,University of British Columbia
366.6296084,210.4977792,392.0257745,468.4539806,0,UC Berkeley,UC Santa Barbara
366.6296084,210.4977792,515.4279694,483.6849762,0,UC Berkeley,University of Utah
366.6296084,210.4977792,394.2887091,152.0408114,0,UC Berkeley,UC Davis
366.6296084,210.4977792,301.3768324,220.3216705,0,UC Berkeley,Texas AnM
366.6296084,210.4977792,397.6435897,204.7417134,0,UC Berkeley,University of Houston
366.6296084,210.4977792,295.1868246,199.9365627,0,UC Berkeley,University of Waterloo
366.6296084,210.4977792,384.0213658,455.0464451,0,UC Berkeley,University of Colorado at Boulder
366.6296084,210.4977792,375.6458365,417.3609193,0,UC Berkeley,Simon Fraser University
366.6296084,210.4977792,420.6927554,496.1186065,0,UC Berkeley,University of Illinois at Chicago
366.6296084,210.4977792,419.0046451,479.349969,0,UC Berkeley,UC Santa Cruz
366.6296084,210.4977792,344.2010222,183.3937261,0,UC Berkeley,Rensselaer Polytechnic Institute
366.6296084,210.4977792,408.1475211,456.3125318,0,UC Berkeley,Southern Methodist University
366.6296084,210.4977792,339.0596983,204.0851702,0,UC Berkeley,George Washington University
366.6296084,210.4977792,407.1194599,438.6324988,0,UC Berkeley,Polytechnic Institute of NYU
366.6296084,210.4977792,329.858542,179.2963624,0,UC Berkeley,University of Delaware
366.6296084,210.4977792,358.7872905,149.233707,0,UC Berkeley,University of Florida
366.6296084,210.4977792,307.7783106,185.3945061,0,UC Berkeley,George Mason University
366.6296084,210.4977792,357.7299694,236.6687275,0,UC Berkeley,University of Wisconsin at Milwaukee
366.6296084,210.4977792,321.8148235,196.7969168,0,UC Berkeley,Louisiana State University
366.6296084,210.4977792,377.692295,141.1134435,0,UC Berkeley,Arizona State University
366.6296084,210.4977792,348.4138358,166.0116799,0,UC Berkeley,Portland State University
366.6296084,210.4977792,370.7206235,159.696125,0,UC Berkeley,Illinois Institute of Technology
366.6296084,210.4977792,319.0557543,232.9038664,0,UC Berkeley,University of Texas at Dallas
366.6296084,210.4977792,380.7706923,192.4184523,0,UC Berkeley,Toyota Technological Institute at Chicago
366.6296084,210.4977792,379.572847,171.1932626,0,UC Berkeley,Drexel University
366.6296084,210.4977792,392.8173301,180.4072737,0,UC Berkeley,University of Maryland at Baltimore County
366.6296084,210.4977792,361.7942994,183.4408464,0,UC Berkeley,Clarkson University
366.6296084,210.4977792,320.3596458,214.1341222,0,UC Berkeley,University of Victoria
366.6296084,210.4977792,341.0483266,222.8359595,0,UC Berkeley,University of Texas at El Paso
366.6296084,210.4977792,397.2028546,221.084304,0,UC Berkeley,University of Hawaii at Manoa
366.6296084,210.4977792,409.22294,171.6926542,0,UC Berkeley,DePaul University
366.6296084,210.4977792,379.9708602,231.8728235,0,UC Berkeley,North Dakota State University
237.6247067,467.6148656,450,450,0,MIT,Stanford University
237.6247067,467.6148656,366.6296084,210.4977792,0,MIT,UC Berkeley
237.6247067,467.6148656,237.6247067,467.6148656,0,MIT,MIT
237.6247067,467.6148656,419.2028479,204.5790675,0,MIT,California Institute of Technology
237.6247067,467.6148656,510.4271379,402.7415495,0,MIT,Harvard University
237.6247067,467.6148656,396.5803683,504.872068,0,MIT,Cornell University
237.6247067,467.6148656,528.5214477,442.3351505,0,MIT,Carnegie Mellon University
237.6247067,467.6148656,548.2088318,328.7249613,0,MIT,Princeton University
237.6247067,467.6148656,398.5146573,560.6110119,0,MIT,Yale University
237.6247067,467.6148656,355.1845941,439.5912787,0,MIT,University of Washington
237.6247067,467.6148656,408.8441075,364.2310111,0,MIT,University of Illinois at Urbana Champaign
237.6247067,467.6148656,498.9948108,385.0959184,0,MIT,University of Wisconsin at Madison
237.6247067,467.6148656,480.3224371,359.5607453,0,MIT,University of Pennsylvania
237.6247067,467.6148656,450.5071603,372.4849941,0,MIT,Rice University
237.6247067,467.6148656,468.6959367,378.8897245,0,MIT,UCLA
237.6247067,467.6148656,418.9450177,408.4567287,0,MIT,New York University
237.6247067,467.6148656,453.9763848,397.272261,0,MIT,University of Chicago
237.6247067,467.6148656,391.905266,382.0161102,0,MIT,University of Texas at Austin
237.6247067,467.6148656,340.1770048,141.9886094,0,MIT,Brown University
237.6247067,467.6148656,433.0963217,375.9171314,0,MIT,Columbia University
237.6247067,467.6148656,382.9299899,400.4044024,0,MIT,University of Toronto
237.6247067,467.6148656,403.601374,402.9467486,0,MIT,University of Rochester
237.6247067,467.6148656,418.1387411,387.4141872,0,MIT,University of Southern California
237.6247067,467.6148656,437.3196632,397.40132,0,MIT,Johns Hopkins University
237.6247067,467.6148656,603.9430523,403.9630181,0,MIT,University of Massachusetts at Amherst
237.6247067,467.6148656,361.583108,508.5447519,0,MIT,UC San Diego
237.6247067,467.6148656,525.6466112,591.7981246,0,MIT,University of Maryland at College Park
237.6247067,467.6148656,584.4972812,525.358282,0,MIT,University of Michigan
237.6247067,467.6148656,419.4820013,541.807386,0,MIT,Duke University
237.6247067,467.6148656,435.4243241,568.5250533,0,MIT,State University of New York at Stony Brook
237.6247067,467.6148656,553.2807069,454.5200255,0,MIT,UC Irvine
237.6247067,467.6148656,469.1463132,406.6294423,0,MIT,Dartmouth College
237.6247067,467.6148656,326.8695937,157.9067944,0,MIT,University of Virginia
237.6247067,467.6148656,154.6972491,451.928176,0,MIT,Purdue University
237.6247067,467.6148656,422.9999858,516.2159879,0,MIT,Georgia Tech
237.6247067,467.6148656,336.8504444,240.7830376,0,MIT,University of Arizona
237.6247067,467.6148656,308.1853249,165.7568919,0,MIT,Pennsylvania State University
237.6247067,467.6148656,430.3215268,170.6623416,0,MIT,Ohio State University
237.6247067,467.6148656,396.20505,422.1828892,0,MIT,Northwestern University
237.6247067,467.6148656,175.4685527,504.0578261,0,MIT,Washington University in St Louis
237.6247067,467.6148656,411.6406181,152.836563,0,MIT,University of Pittsburgh
237.6247067,467.6148656,410.5520905,190.4212567,0,MIT,Boston University
237.6247067,467.6148656,368.4787526,545.8417658,0,MIT,University of British Columbia
237.6247067,467.6148656,208.5486546,437.6661706,0,MIT,University of Oregon
237.6247067,467.6148656,392.0257745,468.4539806,0,MIT,UC Santa Barbara
237.6247067,467.6148656,515.4279694,483.6849762,0,MIT,University of Utah
237.6247067,467.6148656,394.2887091,152.0408114,0,MIT,UC Davis
237.6247067,467.6148656,301.3768324,220.3216705,0,MIT,Texas AnM
237.6247067,467.6148656,295.1868246,199.9365627,0,MIT,University of Waterloo
237.6247067,467.6148656,384.0213658,455.0464451,0,MIT,University of Colorado at Boulder
237.6247067,467.6148656,523.0078938,417.9245756,0,MIT,McGill University
237.6247067,467.6148656,200.69007,524.229166,0,MIT,Case Western Reserve University
237.6247067,467.6148656,403.7276957,479.9008518,0,MIT,UC Riverside
237.6247067,467.6148656,420.6927554,496.1186065,0,MIT,University of Illinois at Chicago
237.6247067,467.6148656,344.2010222,183.3937261,0,MIT,Rensselaer Polytechnic Institute
237.6247067,467.6148656,489.9055672,496.442338,0,MIT,University of Central Florida
237.6247067,467.6148656,210.5160218,505.2506059,0,MIT,University of New Mexico
237.6247067,467.6148656,494.1917801,414.1770088,0,MIT,North Carolina State University
237.6247067,467.6148656,339.0596983,204.0851702,0,MIT,George Washington University
237.6247067,467.6148656,407.1194599,438.6324988,0,MIT,Polytechnic Institute of NYU
237.6247067,467.6148656,329.858542,179.2963624,0,MIT,University of Delaware
237.6247067,467.6148656,321.8148235,196.7969168,0,MIT,Louisiana State University
237.6247067,467.6148656,192.4087866,508.8447789,0,MIT,University of Connecticut
237.6247067,467.6148656,452.557524,422.169984,0,MIT,Oregon Health and Science University
237.6247067,467.6148656,377.692295,141.1134435,0,MIT,Arizona State University
237.6247067,467.6148656,228.9738203,493.6359621,0,MIT,State University of New York at Albany
237.6247067,467.6148656,457.9641036,506.3742225,0,MIT,Indiana University
237.6247067,467.6148656,223.1514791,424.3468453,0,MIT,University of Tennessee at Knoxville
237.6247067,467.6148656,380.7706923,192.4184523,0,MIT,Toyota Technological Institute at Chicago
237.6247067,467.6148656,186.3014255,424.6331521,0,MIT,University of Nebraska at Lincoln
237.6247067,467.6148656,229.1870145,440.74278,0,MIT,University of Saskatchewan
237.6247067,467.6148656,205.4947574,421.426504,0,MIT,University of Texas at San Antonio
237.6247067,467.6148656,392.8173301,180.4072737,0,MIT,University of Maryland at Baltimore County
237.6247067,467.6148656,219.3013137,519.8309156,0,MIT,Dalhousie University
237.6247067,467.6148656,232.3803337,509.1897449,0,MIT,Worcester Polytechnic Institute
237.6247067,467.6148656,485.2384108,476.7586839,0,MIT,Naval Postgraduate School
237.6247067,467.6148656,201.1668726,490.134866,0,MIT,University of Wyoming
237.6247067,467.6148656,197.2350357,450.6656522,0,MIT,York University
237.6247067,467.6148656,494.0351399,450.0570678,0,MIT,Tufts University
237.6247067,467.6148656,170.1520586,477.7591768,0,MIT,Clemson University
237.6247067,467.6148656,213.4498784,479.6220771,0,MIT,University of Massachusetts at Lowell
237.6247067,467.6148656,213.0691648,458.2644415,0,MIT,University of Toledo
237.6247067,467.6148656,179.1565457,460.4129816,0,MIT,Northeastern University
237.6247067,467.6148656,184.6208879,485.7206409,0,MIT,Brigham Young University
237.6247067,467.6148656,183.9519978,442.5320086,0,MIT,Kent State University
237.6247067,467.6148656,409.22294,171.6926542,0,MIT,DePaul University
237.6247067,467.6148656,195.5500435,470.0194343,0,MIT,University of Arkansas at Little Rock
419.2028479,204.5790675,450,450,0,California Institute of Technology,Stanford University
419.2028479,204.5790675,366.6296084,210.4977792,0,California Institute of Technology,UC Berkeley
419.2028479,204.5790675,237.6247067,467.6148656,0,California Institute of Technology,MIT
419.2028479,204.5790675,419.2028479,204.5790675,0,California Institute of Technology,California Institute of Technology
419.2028479,204.5790675,396.5803683,504.872068,0,California Institute of Technology,Cornell University
419.2028479,204.5790675,528.5214477,442.3351505,0,California Institute of Technology,Carnegie Mellon University
419.2028479,204.5790675,355.1845941,439.5912787,0,California Institute of Technology,University of Washington
419.2028479,204.5790675,408.8441075,364.2310111,0,California Institute of Technology,University of Illinois at Urbana Champaign
419.2028479,204.5790675,468.6959367,378.8897245,0,California Institute of Technology,UCLA
419.2028479,204.5790675,418.9450177,408.4567287,0,California Institute of Technology,New York University
419.2028479,204.5790675,391.905266,382.0161102,0,California Institute of Technology,University of Texas at Austin
419.2028479,204.5790675,340.1770048,141.9886094,0,California Institute of Technology,Brown University
419.2028479,204.5790675,382.9299899,400.4044024,0,California Institute of Technology,University of Toronto
419.2028479,204.5790675,418.1387411,387.4141872,0,California Institute of Technology,University of Southern California
419.2028479,204.5790675,419.4820013,541.807386,0,California Institute of Technology,Duke University
419.2028479,204.5790675,553.2807069,454.5200255,0,California Institute of Technology,UC Irvine
419.2028479,204.5790675,422.9999858,516.2159879,0,California Institute of Technology,Georgia Tech
419.2028479,204.5790675,430.3215268,170.6623416,0,California Institute of Technology,Ohio State University
419.2028479,204.5790675,301.3768324,220.3216705,0,California Institute of Technology,Texas AnM
419.2028479,204.5790675,475.9465954,518.3985204,0,California Institute of Technology,Michigan State University
419.2028479,204.5790675,200.69007,524.229166,0,California Institute of Technology,Case Western Reserve University
419.2028479,204.5790675,344.2010222,183.3937261,0,California Institute of Technology,Rensselaer Polytechnic Institute
419.2028479,204.5790675,515.402615,504.0088523,0,California Institute of Technology,Iowa State University
419.2028479,204.5790675,558.1106214,269.8301063,0,California Institute of Technology,Vanderbilt University
419.2028479,204.5790675,644.9785584,574.0058208,0,California Institute of Technology,Wayne State University
419.2028479,204.5790675,452.557524,422.169984,0,California Institute of Technology,Oregon Health and Science University
419.2028479,204.5790675,508.0699334,439.1475101,0,California Institute of Technology,Virginia Tech
419.2028479,204.5790675,457.9641036,506.3742225,0,California Institute of Technology,Indiana University
419.2028479,204.5790675,331.8733801,612.9796996,0,California Institute of Technology,Concordia University at Montreal
419.2028479,204.5790675,615.448945,475.8078588,0,California Institute of Technology,University of Alabama at Birmingham
510.4271379,402.7415495,450,450,0,Harvard University,Stanford University
510.4271379,402.7415495,366.6296084,210.4977792,0,Harvard University,UC Berkeley
510.4271379,402.7415495,237.6247067,467.6148656,0,Harvard University,MIT
510.4271379,402.7415495,510.4271379,402.7415495,0,Harvard University,Harvard University
510.4271379,402.7415495,396.5803683,504.872068,0,Harvard University,Cornell University
510.4271379,402.7415495,528.5214477,442.3351505,0,Harvard University,Carnegie Mellon University
510.4271379,402.7415495,548.2088318,328.7249613,0,Harvard University,Princeton University
510.4271379,402.7415495,398.5146573,560.6110119,0,Harvard University,Yale University
510.4271379,402.7415495,408.8441075,364.2310111,0,Harvard University,University of Illinois at Urbana Champaign
510.4271379,402.7415495,480.3224371,359.5607453,0,Harvard University,University of Pennsylvania
510.4271379,402.7415495,468.6959367,378.8897245,0,Harvard University,UCLA
510.4271379,402.7415495,418.9450177,408.4567287,0,Harvard University,New York University
510.4271379,402.7415495,391.905266,382.0161102,0,Harvard University,University of Texas at Austin
510.4271379,402.7415495,433.0963217,375.9171314,0,Harvard University,Columbia University
510.4271379,402.7415495,382.9299899,400.4044024,0,Harvard University,University of Toronto
510.4271379,402.7415495,525.6466112,591.7981246,0,Harvard University,University of Maryland at College Park
510.4271379,402.7415495,482.7390691,394.4297538,0,Harvard University,University of North Carolina at Chapel Hill
510.4271379,402.7415495,419.4820013,541.807386,0,Harvard University,Duke University
510.4271379,402.7415495,435.4243241,568.5250533,0,Harvard University,State University of New York at Stony Brook
510.4271379,402.7415495,469.1463132,406.6294423,0,Harvard University,Dartmouth College
510.4271379,402.7415495,326.8695937,157.9067944,0,Harvard University,University of Virginia
510.4271379,402.7415495,422.9999858,516.2159879,0,Harvard University,Georgia Tech
510.4271379,402.7415495,375.6346115,484.3222483,0,Harvard University,Rutgers University
510.4271379,402.7415495,175.4685527,504.0578261,0,Harvard University,Washington University in St Louis
510.4271379,402.7415495,411.6406181,152.836563,0,Harvard University,University of Pittsburgh
510.4271379,402.7415495,410.5520905,190.4212567,0,Harvard University,Boston University
510.4271379,402.7415495,208.5486546,437.6661706,0,Harvard University,University of Oregon
510.4271379,402.7415495,394.2887091,152.0408114,0,Harvard University,UC Davis
510.4271379,402.7415495,375.6458365,417.3609193,0,Harvard University,Simon Fraser University
510.4271379,402.7415495,420.6927554,496.1186065,0,Harvard University,University of Illinois at Chicago
510.4271379,402.7415495,344.2010222,183.3937261,0,Harvard University,Rensselaer Polytechnic Institute
510.4271379,402.7415495,366.7399291,647.9059282,0,Harvard University,State University of New York at Buffalo
510.4271379,402.7415495,358.7872905,149.233707,0,Harvard University,University of Florida
510.4271379,402.7415495,321.8148235,196.7969168,0,Harvard University,Louisiana State University
510.4271379,402.7415495,192.4087866,508.8447789,0,Harvard University,University of Connecticut
510.4271379,402.7415495,377.692295,141.1134435,0,Harvard University,Arizona State University
510.4271379,402.7415495,457.9641036,506.3742225,0,Harvard University,Indiana University
510.4271379,402.7415495,439.3009527,498.1954788,0,Harvard University,New Jersey Institute of Technology
510.4271379,402.7415495,379.572847,171.1932626,0,Harvard University,Drexel University
510.4271379,402.7415495,477.7765403,458.1898192,0,Harvard University,University of Maine
510.4271379,402.7415495,548.3405973,369.5422103,0,Harvard University,University of Massachusetts at Boston
510.4271379,402.7415495,494.0351399,450.0570678,0,Harvard University,Tufts University
510.4271379,402.7415495,213.4498784,479.6220771,0,Harvard University,University of Massachusetts at Lowell
510.4271379,402.7415495,452.2645825,526.7588684,0,Harvard University,University of New Hampshire
510.4271379,402.7415495,179.1565457,460.4129816,0,Harvard University,Northeastern University
510.4271379,402.7415495,409.22294,171.6926542,0,Harvard University,DePaul University
396.5803683,504.872068,450,450,0,Cornell University,Stanford University
396.5803683,504.872068,237.6247067,467.6148656,0,Cornell University,MIT
396.5803683,504.872068,510.4271379,402.7415495,0,Cornell University,Harvard University
396.5803683,504.872068,396.5803683,504.872068,0,Cornell University,Cornell University
396.5803683,504.872068,528.5214477,442.3351505,0,Cornell University,Carnegie Mellon University
396.5803683,504.872068,548.2088318,328.7249613,0,Cornell University,Princeton University
396.5803683,504.872068,398.5146573,560.6110119,0,Cornell University,Yale University
396.5803683,504.872068,355.1845941,439.5912787,0,Cornell University,University of Washington
396.5803683,504.872068,408.8441075,364.2310111,0,Cornell University,University of Illinois at Urbana Champaign
396.5803683,504.872068,498.9948108,385.0959184,0,Cornell University,University of Wisconsin at Madison
396.5803683,504.872068,480.3224371,359.5607453,0,Cornell University,University of Pennsylvania
396.5803683,504.872068,450.5071603,372.4849941,0,Cornell University,Rice University
396.5803683,504.872068,418.9450177,408.4567287,0,Cornell University,New York University
396.5803683,504.872068,453.9763848,397.272261,0,Cornell University,University of Chicago
396.5803683,504.872068,391.905266,382.0161102,0,Cornell University,University of Texas at Austin
396.5803683,504.872068,382.9299899,400.4044024,0,Cornell University,University of Toronto
396.5803683,504.872068,403.601374,402.9467486,0,Cornell University,University of Rochester
396.5803683,504.872068,418.1387411,387.4141872,0,Cornell University,University of Southern California
396.5803683,504.872068,437.3196632,397.40132,0,Cornell University,Johns Hopkins University
396.5803683,504.872068,603.9430523,403.9630181,0,Cornell University,University of Massachusetts at Amherst
396.5803683,504.872068,361.583108,508.5447519,0,Cornell University,UC San Diego
396.5803683,504.872068,525.6466112,591.7981246,0,Cornell University,University of Maryland at College Park
396.5803683,504.872068,584.4972812,525.358282,0,Cornell University,University of Michigan
396.5803683,504.872068,482.7390691,394.4297538,0,Cornell University,University of North Carolina at Chapel Hill
396.5803683,504.872068,435.4243241,568.5250533,0,Cornell University,State University of New York at Stony Brook
396.5803683,504.872068,469.1463132,406.6294423,0,Cornell University,Dartmouth College
396.5803683,504.872068,154.6972491,451.928176,0,Cornell University,Purdue University
396.5803683,504.872068,469.4121914,564.3762755,0,Cornell University,University of Minnesota at Minneapolis
396.5803683,504.872068,422.9999858,516.2159879,0,Cornell University,Georgia Tech
396.5803683,504.872068,308.1853249,165.7568919,0,Cornell University,Pennsylvania State University
396.5803683,504.872068,368.4787526,545.8417658,0,Cornell University,University of British Columbia
396.5803683,504.872068,392.0257745,468.4539806,0,Cornell University,UC Santa Barbara
396.5803683,504.872068,295.1868246,199.9365627,0,Cornell University,University of Waterloo
396.5803683,504.872068,384.0213658,455.0464451,0,Cornell University,University of Colorado at Boulder
396.5803683,504.872068,523.0078938,417.9245756,0,Cornell University,McGill University
396.5803683,504.872068,644.4493326,555.2046591,0,Cornell University,Florida State University
396.5803683,504.872068,451.303683,485.9934366,0,Cornell University,University of Montreal
396.5803683,504.872068,375.6458365,417.3609193,0,Cornell University,Simon Fraser University
396.5803683,504.872068,420.6927554,496.1186065,0,Cornell University,University of Illinois at Chicago
396.5803683,504.872068,344.2010222,183.3937261,0,Cornell University,Rensselaer Polytechnic Institute
396.5803683,504.872068,210.5160218,505.2506059,0,Cornell University,University of New Mexico
396.5803683,504.872068,416.0501498,645.392468,0,Cornell University,Washington State University at Pullman
396.5803683,504.872068,463.555178,471.4508848,0,Cornell University,McMaster University
396.5803683,504.872068,339.0596983,204.0851702,0,Cornell University,George Washington University
396.5803683,504.872068,437.0510846,415.6372063,0,Cornell University,University of Iowa
396.5803683,504.872068,358.7872905,149.233707,0,Cornell University,University of Florida
396.5803683,504.872068,644.9785584,574.0058208,0,Cornell University,Wayne State University
396.5803683,504.872068,525.8973223,656.1397284,0,Cornell University,University of Western Ontario
396.5803683,504.872068,476.121552,616.0676628,0,Cornell University,Carleton University
396.5803683,504.872068,657.3784662,361.7014144,0,Cornell University,Queens University
396.5803683,504.872068,228.9738203,493.6359621,0,Cornell University,State University of New York at Albany
396.5803683,504.872068,508.0699334,439.1475101,0,Cornell University,Virginia Tech
396.5803683,504.872068,348.4138358,166.0116799,0,Cornell University,Portland State University
396.5803683,504.872068,457.9641036,506.3742225,0,Cornell University,Indiana University
396.5803683,504.872068,370.7206235,159.696125,0,Cornell University,Illinois Institute of Technology
